nama_outlet,kode_outlet,nama_bm,kode_bm,kode_doc_type,deskripsi_kode_type,dpp,ppn,total,document_id,no_transaksi,tanggal,no_referensi
KF Sudirman Magelang,BX51,UNIT BISNIS YOGYA,8904,QS,Retur Pembelian,47285,5201,52486,640042282,RE11142X06581520,2025-04-19 00:00:00,QSBX512504190151
KF Sudirman Magelang,BX51,UNIT BISNIS YOGYA,8904,QS,Retur Pembelian,169575,18653,188228,640042281,RE11142X0658156O,2025-04-19 00:00:00,QSBX512504190092
KF.0406 Jamal,BX13,UNIT BISNIS YOGYA,8904,QS,Retur Pembelian,300305,33034,333339,640044103,RE1112RR06588489,2025-04-21 00:00:00,QSBX132504210309
KF.0406 Jamal,BX13,UNIT BISNIS YOGYA,8904,QS,Retur Pembelian,300305,33034,333339,640044102,RE1112RR0658853C,2025-04-21 00:00:00,QSBX132504210069
KF PETANGPULUHAN,BX25,UNIT BISNIS YOGYA,8904,QS,Retur Pembelian,232280,25551,257831,640044104,RE1112TF06589534,2025-04-21 00:00:00,QSBX252504210249
KF PETANGPULUHAN,BX25,UNIT BISNIS YOGYA,8904,QS,Retur Pembelian,116140,12775,128915,640044105,RE1112TF06589543,2025-04-21 00:00:00,QSBX252504210346
KF MEGUWO,BX27,UNIT BISNIS YOGYA,8904,QS,Retur Pembelian,116140,12775,128915,640044106,RE1112TJ06588251,2025-04-21 00:00:00,QSBX272504210131
KF. SUGIYOPRANOTO,BX43,UNIT BISNIS YOGYA,8904,QS,Retur Pembelian,341908,37610,379518,640044107,RE1113L306587736,2025-04-21 00:00:00,QSBX432504210227
KF.0070,BX03,UNIT BISNIS YOGYA,8904,QS,Retur Pembelian,1752750,192803,1945553,640044089,RE1112QX06593186,2025-04-22 00:00:00,QSBX032504220717
KF.0070,BX03,UNIT BISNIS YOGYA,8904,QS,Retur Pembelian,76760,8444,85204,640044088,RE1112QX06593275,2025-04-22 00:00:00,QSBX032504220608
KF 0416,BX14,UNIT BISNIS YOGYA,8904,QS,Retur Pembelian,149720,16469,166189,640044090,RE1112RT0659496Q,2025-04-22 00:00:00,QSBX142504220507
KF 0416,BX14,UNIT BISNIS YOGYA,8904,QS,Retur Pembelian,149720,16469,166189,640044091,RE1112RT0659497P,2025-04-22 00:00:00,QSBX142504220883
KF.0609 Tajem,BX21,UNIT BISNIS YOGYA,8904,QS,Retur Pembelian,447377,49211,496588,640044092,RE1112T80659185H,2025-04-22 00:00:00,QSBX212504220698
KF.0609 Tajem,BX21,UNIT BISNIS YOGYA,8904,QS,Retur Pembelian,650000,71500,721500,640044094,RE1112T80659186G,2025-04-22 00:00:00,QSBX212504220878
KF.0609 Tajem,BX21,UNIT BISNIS YOGYA,8904,QS,Retur Pembelian,117678,12945,130623,640044093,RE1112T806592018,2025-04-22 00:00:00,QSBX212504220877
KF. SIDOARUM,BX29,UNIT BISNIS YOGYA,8904,QS,Retur Pembelian,317982,34978,352960,640044095,RE1112TL06595132,2025-04-22 00:00:00,QSBX292504220615
KF TITIBUMI,BX33,UNIT BISNIS YOGYA,8904,QS,Retur Pembelian,309614,34058,343672,640044096,RE11132P0659260G,2025-04-22 00:00:00,QSBX332504220661
KF BANTUL,BX35,UNIT BISNIS YOGYA,8904,QS,Retur Pembelian,300305,33034,333339,640044097,RE1113510659276Q,2025-04-22 00:00:00,QSBX352504220820
KF PALAGAN TENGAH,BX39,UNIT BISNIS YOGYA,8904,QS,Retur Pembelian,143688,15806,159494,640044098,RE1113F40659243J,2025-04-22 00:00:00,QSBX392504220775
KF. SUGIYOPRANOTO,BX43,UNIT BISNIS YOGYA,8904,QS,Retur Pembelian,2044875,224936,2269811,640044099,RE1113L30659407H,2025-04-22 00:00:00,QSBX432504220733
KF. KUSMANTO,BX49,UNIT BISNIS YOGYA,8904,QS,Retur Pembelian,204920,22541,227461,640044100,RE1113UK0659462L,2025-04-22 00:00:00,QSBX492504220709
KF Bhayangkara Kulon Progo,BX50,UNIT BISNIS YOGYA,8904,QS,Retur Pembelian,300305,33034,333339,640044101,RE1113UR06592843,2025-04-22 00:00:00,QSBX502504220497
KF.0088,BX04,UNIT BISNIS YOGYA,8904,QS,Retur Pembelian,473176,52049,525225,640044080,RE1112R106599358,2025-04-23 00:00:00,QSBX042504230328
KF.0275,BX09,UNIT BISNIS YOGYA,8904,QS,Retur Pembelian,7264879,799137,8064016,640044081,RE1112RH0660556J,2025-04-23 00:00:00,QSBX092504230084
KF.0401 Seturan,BX12,UNIT BISNIS YOGYA,8904,QS,Retur Pembelian,2545700,280027,2825727,640044082,RE1112RP06605643,2025-04-23 00:00:00,QSBX122504230036
KF.0406 Jamal,BX13,UNIT BISNIS YOGYA,8904,QS,Retur Pembelian,310000,34100,344100,640044083,RE1112RR0660295N,2025-04-23 00:00:00,QSBX132504230272
KF.0592 Wates,BX20,UNIT BISNIS YOGYA,8904,QS,Retur Pembelian,600609,66067,666676,640044084,RE1112T706603972,2025-04-23 00:00:00,QSBX202504230210
KF PETANGPULUHAN,BX25,UNIT BISNIS YOGYA,8904,QS,Retur Pembelian,76475,8412,84887,640044086,RE1112TF06602216,2025-04-23 00:00:00,QSBX252504230409
KF PETANGPULUHAN,BX25,UNIT BISNIS YOGYA,8904,QS,Retur Pembelian,88122,9693,97815,640044085,RE1112TF06602252,2025-04-23 00:00:00,QSBX252504230244
KF. Wonosari,BX32,UNIT BISNIS YOGYA,8904,QS,Retur Pembelian,611310,67244,678554,640044087,RE1112TP06599852,2025-04-23 00:00:00,QSBX322504230406
KF.0401 Seturan,BX12,UNIT BISNIS YOGYA,8904,QS,Retur Pembelian,2111520,232267,2343787,640045606,RE1112RP0661031F,2025-04-24 00:00:00,QSBX122504241187
KF.0610 Condong Catur,BX22,UNIT BISNIS YOGYA,8904,QS,Retur Pembelian,275000,30250,305250,640045608,RE1112T90660923A,2025-04-24 00:00:00,QSBX222504241134
KF.0610 Condong Catur,BX22,UNIT BISNIS YOGYA,8904,QS,Retur Pembelian,36876,4056,40932,640045607,RE1112T90660974R,2025-04-24 00:00:00,QSBX222504241102
KF SOROSUTAN,BX26,UNIT BISNIS YOGYA,8904,QS,Retur Pembelian,392000,43120,435120,640045609,RE1112TH0660934I,2025-04-24 00:00:00,QSBX262504241284
KF. HAYAMWURUK,BX28,UNIT BISNIS YOGYA,8904,QS,Retur Pembelian,300000,33000,333000,640045610,RE1112TK0660711L,2025-04-24 00:00:00,QSBX282504241096
KF TITIBUMI,BX33,UNIT BISNIS YOGYA,8904,QS,Retur Pembelian,53986,5938,59924,640045612,RE11132P0661389H,2025-04-24 00:00:00,QSBX332504241251
KF TITIBUMI,BX33,UNIT BISNIS YOGYA,8904,QS,Retur Pembelian,267803,29458,297261,640045611,RE11132P0661401C,2025-04-24 00:00:00,QSBX332504241177
KF Jamal 5.5,BX52,UNIT BISNIS YOGYA,8904,QS,Retur Pembelian,204920,22541,227461,640045614,RE1114YY0661400F,2025-04-24 00:00:00,QSBX522504240959
KF Jamal 5.5,BX52,UNIT BISNIS YOGYA,8904,QS,Retur Pembelian,216670,23834,240504,640045617,RE1114YY06614096,2025-04-24 00:00:00,QSBX522504241154
KF Jamal 5.5,BX52,UNIT BISNIS YOGYA,8904,QS,Retur Pembelian,162503,17875,180378,640045615,RE1114YY0661411C,2025-04-24 00:00:00,QSBX522504240977
KF Jamal 5.5,BX52,UNIT BISNIS YOGYA,8904,QS,Retur Pembelian,465696,51227,516923,640045616,RE1114YY0661413A,2025-04-24 00:00:00,QSBX522504241006
KF Jamal 5.5,BX52,UNIT BISNIS YOGYA,8904,QS,Retur Pembelian,155232,17076,172308,640045613,RE1114YY06614158,2025-04-24 00:00:00,QSBX522504240931
KF.0401 Seturan,BX12,UNIT BISNIS YOGYA,8904,QS,Retur Pembelian,116140,12775,128915,640045618,RE1112RP06623623,2025-04-25 00:00:00,QSBX122504250074
KF.0592 Wates,BX20,UNIT BISNIS YOGYA,8904,QS,Retur Pembelian,370817,40790,411607,640045619,RE1112T70661519C,2025-04-25 00:00:00,QSBX202504250075
KF BANTUL,BX35,UNIT BISNIS YOGYA,8904,QS,Retur Pembelian,37983,4178,42161,640045620,RE1113510662320Q,2025-04-25 00:00:00,QSBX352504250061
KF BANTUL,BX35,UNIT BISNIS YOGYA,8904,QS,Retur Pembelian,76475,8412,84887,640045621,RE1113510662328I,2025-04-25 00:00:00,QSBX352504250136
KF Purwomartani,BX41,UNIT BISNIS YOGYA,8904,QS,Retur Pembelian,24910,2740,27650,640045623,RE1113F106619195,2025-04-25 00:00:00,QSBX412504250276
KF Purwomartani,BX41,UNIT BISNIS YOGYA,8904,QS,Retur Pembelian,76475,8412,84887,640045622,RE1113F106619533,2025-04-25 00:00:00,QSBX412504250129
KF Sudirman Magelang,BX51,UNIT BISNIS YOGYA,8904,QS,Retur Pembelian,144788,15927,160715,640045624,RE11142X0662023H,2025-04-25 00:00:00,QSBX512504250452
KF SOROSUTAN,BX26,UNIT BISNIS YOGYA,8904,QS,Retur Pembelian,113202,12452,125654,640048395,RE1112TH06629675,2025-04-27 00:00:00,QSBX262504270138
KF.0592 Wates,BX20,UNIT BISNIS YOGYA,8904,QS,Retur Pembelian,31250,3438,34688,640047913,RE1112T706631950,2025-04-28 00:00:00,QSBX202504280004
KF.0592 Wates,BX20,UNIT BISNIS YOGYA,8904,QS,Retur Pembelian,300305,33034,333339,640047914,RE1112T70663822A,2025-04-28 00:00:00,QSBX202504280166
KF. Wonosari,BX32,UNIT BISNIS YOGYA,8904,QS,Retur Pembelian,17324055,1905646,19229701,640047915,RE1112TP06638034,2025-04-28 00:00:00,QSBX322504280353
KF PRAMBANAN,BX38,UNIT BISNIS YOGYA,8904,QS,Retur Pembelian,211200,23232,234432,640047918,RE1113540663141F,2025-04-28 00:00:00,QSBX382504280446
KF PRAMBANAN,BX38,UNIT BISNIS YOGYA,8904,QS,Retur Pembelian,57855,6364,64219,640047917,RE1113540663143D,2025-04-28 00:00:00,QSBX382504280091
KF PRAMBANAN,BX38,UNIT BISNIS YOGYA,8904,QS,Retur Pembelian,84774,9325,94099,640047916,RE1113540663150E,2025-04-28 00:00:00,QSBX382504280029
KF.0406 Jamal,BX13,UNIT BISNIS YOGYA,8904,QS,Retur Pembelian,582628,64089,646717,640047919,RE1112RR0664491H,2025-04-29 00:00:00,QSBX132504290491
KF.0524 Banteng,BX19,UNIT BISNIS YOGYA,8904,QS,Retur Pembelian,46715,5139,51854,640047920,RE1112T606642584,2025-04-29 00:00:00,QSBX192504290088
KF.0524 Banteng,BX19,UNIT BISNIS YOGYA,8904,QS,Retur Pembelian,25492,2804,28296,640047921,RE1112T60664260A,2025-04-29 00:00:00,QSBX192504290228
KF.0592 Wates,BX20,UNIT BISNIS YOGYA,8904,QS,Retur Pembelian,155000,17050,172050,640047922,RE1112T706641565,2025-04-29 00:00:00,QSBX202504290112
KF.0592 Wates,BX20,UNIT BISNIS YOGYA,8904,QS,Retur Pembelian,288000,31680,319680,640047923,RE1112T706641574,2025-04-29 00:00:00,QSBX202504290409
KF PETANGPULUHAN,BX25,UNIT BISNIS YOGYA,8904,QS,Retur Pembelian,155000,17050,172050,640047924,RE1112TF0664314O,2025-04-29 00:00:00,QSBX252504290327
KF Jamal 5.5,BX52,UNIT BISNIS YOGYA,8904,QS,Retur Pembelian,1102225,121245,1223470,640047926,RE1114YY0664597B,2025-04-29 00:00:00,QSBX522504290457
KF Jamal 5.5,BX52,UNIT BISNIS YOGYA,8904,QS,Retur Pembelian,30400,3344,33744,640047925,RE1114YY0664673I,2025-04-29 00:00:00,QSBX522504290206
KF.0334 UNY,BX11,UNIT BISNIS YOGYA,8904,QS,Retur Pembelian,121216,13334,134550,640047945,RE1112RM06652268,2025-04-30 00:00:00,QSBX112504300496
KF.0334 UNY,BX11,UNIT BISNIS YOGYA,8904,QS,Retur Pembelian,307825,33861,341686,640047935,RE1112RM0665230C,2025-04-30 00:00:00,QSBX112504300046
KF.0334 UNY,BX11,UNIT BISNIS YOGYA,8904,QS,Retur Pembelian,387066,42577,429643,640047928,RE1112RM06652348,2025-04-30 00:00:00,QSBX112504300160
KF.0334 UNY,BX11,UNIT BISNIS YOGYA,8904,QS,Retur Pembelian,46400,5104,51504,640047937,RE1112RM06652384,2025-04-30 00:00:00,QSBX112504300115
KF.0334 UNY,BX11,UNIT BISNIS YOGYA,8904,QS,Retur Pembelian,147436,16218,163654,640047929,RE1112RM06652455,2025-04-30 00:00:00,QSBX112504300002
KF.0334 UNY,BX11,UNIT BISNIS YOGYA,8904,QS,Retur Pembelian,60800,6688,67488,640047942,RE1112RM06652517,2025-04-30 00:00:00,QSBX112504300421
KF.0334 UNY,BX11,UNIT BISNIS YOGYA,8904,QS,Retur Pembelian,60800,6688,67488,640047946,RE1112RM06652553,2025-04-30 00:00:00,QSBX112504300512
KF.0334 UNY,BX11,UNIT BISNIS YOGYA,8904,QS,Retur Pembelian,161636,17780,179416,640047939,RE1112RM0665269P,2025-04-30 00:00:00,QSBX112504300319
KF.0609 Tajem,BX21,UNIT BISNIS YOGYA,8904,QS,Retur Pembelian,834468,0,834468,640047931,RE1112T806647370,2025-04-30 00:00:00,QSBX212504300234
KF TITIBUMI,BX33,UNIT BISNIS YOGYA,8904,QS,Retur Pembelian,279000,30690,309690,640047933,RE11132P0665628J,2025-04-30 00:00:00,QSBX332504300346
KF TITIBUMI,BX33,UNIT BISNIS YOGYA,8904,QS,Retur Pembelian,200813,22089,222902,640047936,RE11132P0665631O,2025-04-30 00:00:00,QSBX332504300068
KF TITIBUMI,BX33,UNIT BISNIS YOGYA,8904,QS,Retur Pembelian,60800,6688,67488,640047932,RE11132P0665636J,2025-04-30 00:00:00,QSBX332504300305
KF TITIBUMI,BX33,UNIT BISNIS YOGYA,8904,QS,Retur Pembelian,325005,35751,360756,640047944,RE11132P0665642L,2025-04-30 00:00:00,QSBX332504300477
KF TITIBUMI,BX33,UNIT BISNIS YOGYA,8904,QS,Retur Pembelian,54168,5958,60126,640047934,RE11132P0665643K,2025-04-30 00:00:00,QSBX332504300183
KF TITIBUMI,BX33,UNIT BISNIS YOGYA,8904,QS,Retur Pembelian,60800,6688,67488,640047943,RE11132P0665646H,2025-04-30 00:00:00,QSBX332504300466
KF TITIBUMI,BX33,UNIT BISNIS YOGYA,8904,QS,Retur Pembelian,33701,3707,37408,640047938,RE11132P0665648F,2025-04-30 00:00:00,QSBX332504300256
KF TITIBUMI,BX33,UNIT BISNIS YOGYA,8904,QS,Retur Pembelian,161636,17780,179416,640047930,RE11132P0665649E,2025-04-30 00:00:00,QSBX332504300097
KF TITIBUMI,BX33,UNIT BISNIS YOGYA,8904,QS,Retur Pembelian,161636,17780,179416,640047940,RE11132P0665650L,2025-04-30 00:00:00,QSBX332504300335
KF PRAMBANAN,BX38,UNIT BISNIS YOGYA,8904,QS,Retur Pembelian,94595,10405,105000,640047927,RE11135406652732,2025-04-30 00:00:00,QSBX382504300142
KF Jamal 5.5,BX52,UNIT BISNIS YOGYA,8904,QS,Retur Pembelian,531792,58497,590289,640047941,RE1114YY0665372K,2025-04-30 00:00:00,QSBX522504300396
KF.0275,BX09,UNIT BISNIS YOGYA,8904,QS,Retur Pembelian,158100,17391,175491,640011614,RE1112RH06100543,2025-02-01 00:00:00,QSBX092502010095
KF.0524 Banteng,BX19,UNIT BISNIS YOGYA,8904,QS,Retur Pembelian,265491,29204,294695,640011615,RE1112T60610070N,2025-02-01 00:00:00,QSBX192502010093
KF.0524 Banteng,BX19,UNIT BISNIS YOGYA,8904,QS,Retur Pembelian,239338,23934,263272,640011616,RE1112T60610074J,2025-02-01 00:00:00,QSBX192502010144
KF PETANGPULUHAN,BX25,UNIT BISNIS YOGYA,8904,QS,Retur Pembelian,35066,3857,38923,640011617,RE1112TF0610100H,2025-02-01 00:00:00,QSBX252502010008
KF PETANGPULUHAN,BX25,UNIT BISNIS YOGYA,8904,QS,Retur Pembelian,28770,3165,31935,640011619,RE1112TF0610101G,2025-02-01 00:00:00,QSBX252502010041
KF PETANGPULUHAN,BX25,UNIT BISNIS YOGYA,8904,QS,Retur Pembelian,55610,6117,61727,640011621,RE1112TF0610102F,2025-02-01 00:00:00,QSBX252502010051
KF PETANGPULUHAN,BX25,UNIT BISNIS YOGYA,8904,QS,Retur Pembelian,65570,7213,72783,640011618,RE1112TF0610103E,2025-02-01 00:00:00,QSBX252502010023
KF PETANGPULUHAN,BX25,UNIT BISNIS YOGYA,8904,QS,Retur Pembelian,70500,7755,78255,640011620,RE1112TF0610104D,2025-02-01 00:00:00,QSBX252502010043
KF PETANGPULUHAN,BX25,UNIT BISNIS YOGYA,8904,QS,Retur Pembelian,42819,4710,47529,640011622,RE1112TF0610105C,2025-02-01 00:00:00,QSBX252502010074
KF.0316,BX10,UNIT BISNIS YOGYA,8904,QS,Retur Pembelian,13968,1536,15504,640011625,RE1112RK06104230,2025-02-02 00:00:00,QSBX102502020760
KF.0316,BX10,UNIT BISNIS YOGYA,8904,QS,Retur Pembelian,525831,57841,583672,640011623,RE1112RK0610424R,2025-02-02 00:00:00,QSBX102502020747
KF.0316,BX10,UNIT BISNIS YOGYA,8904,QS,Retur Pembelian,41705,4588,46293,640011624,RE1112RK0610425Q,2025-02-02 00:00:00,QSBX102502020755
KF.0316,BX10,UNIT BISNIS YOGYA,8904,QS,Retur Pembelian,83410,9175,92585,640011626,RE1112RK0610426P,2025-02-02 00:00:00,QSBX102502020783
KF.0088,BX04,UNIT BISNIS YOGYA,8904,QS,Retur Pembelian,2331000,0,2331000,640011662,RE1112R106105436,2025-02-03 00:00:00,QSBX042502030041
KF.0316,BX10,UNIT BISNIS YOGYA,8904,QS,Retur Pembelian,299250,32918,332168,640011677,RE1112RK0610983B,2025-02-03 00:00:00,QSBX102502030367
KF.0316,BX10,UNIT BISNIS YOGYA,8904,QS,Retur Pembelian,306755,33743,340498,640011673,RE1112RK06109868,2025-02-03 00:00:00,QSBX102502030219
KF.0316,BX10,UNIT BISNIS YOGYA,8904,QS,Retur Pembelian,133000,14630,147630,640011665,RE1112RK06109877,2025-02-03 00:00:00,QSBX102502030042
KF.0316,BX10,UNIT BISNIS YOGYA,8904,QS,Retur Pembelian,56400,6204,62604,640011663,RE1112RK06109886,2025-02-03 00:00:00,QSBX102502030004
KF.0316,BX10,UNIT BISNIS YOGYA,8904,QS,Retur Pembelian,102460,11271,113731,640011676,RE1112RK06109895,2025-02-03 00:00:00,QSBX102502030360
KF.0316,BX10,UNIT BISNIS YOGYA,8904,QS,Retur Pembelian,134341,14778,149119,640011667,RE1112RK0610992A,2025-02-03 00:00:00,QSBX102502030102
KF.0316,BX10,UNIT BISNIS YOGYA,8904,QS,Retur Pembelian,149744,16472,166216,640011666,RE1112RK06109948,2025-02-03 00:00:00,QSBX102502030057
KF.0316,BX10,UNIT BISNIS YOGYA,8904,QS,Retur Pembelian,62700,6897,69597,640011669,RE1112RK06109975,2025-02-03 00:00:00,QSBX102502030133
KF.0316,BX10,UNIT BISNIS YOGYA,8904,QS,Retur Pembelian,156750,17243,173993,640011670,RE1112RK06110018,2025-02-03 00:00:00,QSBX102502030140
KF.0316,BX10,UNIT BISNIS YOGYA,8904,QS,Retur Pembelian,394800,43428,438228,640011664,RE1112RK06110045,2025-02-03 00:00:00,QSBX102502030018
KF.0316,BX10,UNIT BISNIS YOGYA,8904,QS,Retur Pembelian,243381,26772,270153,640011675,RE1112RK06110090,2025-02-03 00:00:00,QSBX102502030329
KF.0316,BX10,UNIT BISNIS YOGYA,8904,QS,Retur Pembelian,230472,25352,255824,640011672,RE1112RK06110125,2025-02-03 00:00:00,QSBX102502030183
KF.0316,BX10,UNIT BISNIS YOGYA,8904,QS,Retur Pembelian,307296,33803,341099,640011668,RE1112RK06110143,2025-02-03 00:00:00,QSBX102502030122
KF.0316,BX10,UNIT BISNIS YOGYA,8904,QS,Retur Pembelian,90552,9961,100513,640011671,RE1112RK06110161,2025-02-03 00:00:00,QSBX102502030156
KF.0316,BX10,UNIT BISNIS YOGYA,8904,QS,Retur Pembelian,90552,9961,100513,640011674,RE1112RK0611018R,2025-02-03 00:00:00,QSBX102502030235
KF Besi,BX36,UNIT BISNIS YOGYA,8904,QS,Retur Pembelian,24502,2695,27197,640011678,RE11135206107023,2025-02-03 00:00:00,QSBX362502030063
KF.0275,BX09,UNIT BISNIS YOGYA,8904,QS,Retur Pembelian,308200,33902,342102,640011680,RE1112RH0611238R,2025-02-04 00:00:00,QSBX092502040318
KF.0275,BX09,UNIT BISNIS YOGYA,8904,QS,Retur Pembelian,377550,41531,419081,640011679,RE1112RH06112503,2025-02-04 00:00:00,QSBX092502040210
KF.0401 Seturan,BX12,UNIT BISNIS YOGYA,8904,QS,Retur Pembelian,207218,22794,230012,640011681,RE1112RP06116752,2025-02-04 00:00:00,QSBX122502040057
KF.0609 Tajem,BX21,UNIT BISNIS YOGYA,8904,QS,Retur Pembelian,632100,69531,701631,640011683,RE1112T80611562C,2025-02-04 00:00:00,QSBX212502040098
KF.0609 Tajem,BX21,UNIT BISNIS YOGYA,8904,QS,Retur Pembelian,87823,9661,97484,640011682,RE1112T806115659,2025-02-04 00:00:00,QSBX212502040063
KF.0609 Tajem,BX21,UNIT BISNIS YOGYA,8904,QS,Retur Pembelian,95000,10450,105450,640011686,RE1112T806115677,2025-02-04 00:00:00,QSBX212502040266
KF.0609 Tajem,BX21,UNIT BISNIS YOGYA,8904,QS,Retur Pembelian,32593,3585,36178,640011684,RE1112T80611570C,2025-02-04 00:00:00,QSBX212502040121
KF.0609 Tajem,BX21,UNIT BISNIS YOGYA,8904,QS,Retur Pembelian,69840,7682,77522,640011685,RE1112T80611571B,2025-02-04 00:00:00,QSBX212502040250
KF.0088,BX04,UNIT BISNIS YOGYA,8904,QS,Retur Pembelian,797460,87721,885181,640011687,RE1112R10611938P,2025-02-05 00:00:00,QSBX042502050319
KF.0207,BX07,UNIT BISNIS YOGYA,8904,QS,Retur Pembelian,3786486,416514,4203000,640011688,RE1112R906122991,2025-02-05 00:00:00,QSBX072502050113
KF Bhayangkara Kulon Progo,BX50,UNIT BISNIS YOGYA,8904,QS,Retur Pembelian,850543,93560,944103,640011689,RE1113UR06118107,2025-02-05 00:00:00,QSBX502502050245
KF PETANGPULUHAN,BX25,UNIT BISNIS YOGYA,8904,QS,Retur Pembelian,53615,5898,59513,640011690,RE1112TF0613055P,2025-02-06 00:00:00,QSBX252502060348
KF Purwomartani,BX41,UNIT BISNIS YOGYA,8904,QS,Retur Pembelian,424000,46640,470640,640011691,RE1113F10612522H,2025-02-06 00:00:00,QSBX412502060048
KF Bhayangkara Kulon Progo,BX50,UNIT BISNIS YOGYA,8904,QS,Retur Pembelian,13519476,1487142,15006618,640011692,RE1113UR06123520,2025-02-06 00:00:00,QSBX502502060276
KF.0275,BX09,UNIT BISNIS YOGYA,8904,QS,Retur Pembelian,61100,6721,67821,640011694,RE1112RH06133213,2025-02-07 00:00:00,QSBX092502070413
KF.0275,BX09,UNIT BISNIS YOGYA,8904,QS,Retur Pembelian,85500,9405,94905,640011693,RE1112RH06133240,2025-02-07 00:00:00,QSBX092502070245
KF 0416,BX14,UNIT BISNIS YOGYA,8904,QS,Retur Pembelian,99750,10973,110723,640011695,RE1112RT0613439N,2025-02-07 00:00:00,QSBX142502070052
KF 0416,BX14,UNIT BISNIS YOGYA,8904,QS,Retur Pembelian,456000,50160,506160,640011696,RE1112RT06134411,2025-02-07 00:00:00,QSBX142502070261
KF SOROSUTAN,BX26,UNIT BISNIS YOGYA,8904,QS,Retur Pembelian,249600,27456,277056,640011699,RE1112TH0613765C,2025-02-07 00:00:00,QSBX262502070184
KF SOROSUTAN,BX26,UNIT BISNIS YOGYA,8904,QS,Retur Pembelian,418000,45980,463980,640011704,RE1112TH0613766B,2025-02-07 00:00:00,QSBX262502070395
KF SOROSUTAN,BX26,UNIT BISNIS YOGYA,8904,QS,Retur Pembelian,42680,4695,47375,640011706,RE1112TH0613767A,2025-02-07 00:00:00,QSBX262502070447
KF SOROSUTAN,BX26,UNIT BISNIS YOGYA,8904,QS,Retur Pembelian,243381,26772,270153,640011701,RE1112TH06137698,2025-02-07 00:00:00,QSBX262502070287
KF SOROSUTAN,BX26,UNIT BISNIS YOGYA,8904,QS,Retur Pembelian,280278,30831,311109,640011697,RE1112TH06137778,2025-02-07 00:00:00,QSBX262502070053
KF SOROSUTAN,BX26,UNIT BISNIS YOGYA,8904,QS,Retur Pembelian,161262,17739,179001,640011698,RE1112TH0613780D,2025-02-07 00:00:00,QSBX262502070143
KF SOROSUTAN,BX26,UNIT BISNIS YOGYA,8904,QS,Retur Pembelian,39526,4348,43874,640011700,RE1112TH0613783A,2025-02-07 00:00:00,QSBX262502070279
KF SOROSUTAN,BX26,UNIT BISNIS YOGYA,8904,QS,Retur Pembelian,42750,4703,47453,640011705,RE1112TH06137867,2025-02-07 00:00:00,QSBX262502070412
KF SOROSUTAN,BX26,UNIT BISNIS YOGYA,8904,QS,Retur Pembelian,684000,75240,759240,640011703,RE1112TH06137938,2025-02-07 00:00:00,QSBX262502070340
KF SOROSUTAN,BX26,UNIT BISNIS YOGYA,8904,QS,Retur Pembelian,46408,4641,51049,640011702,RE1112TH06137956,2025-02-07 00:00:00,QSBX262502070336
KF.0225,BX08,UNIT BISNIS YOGYA,8904,QS,Retur Pembelian,266000,29260,295260,640011712,RE1112RE06140407,2025-02-08 00:00:00,QSBX082502080115
KF.0225,BX08,UNIT BISNIS YOGYA,8904,QS,Retur Pembelian,104500,11495,115995,640011713,RE1112RE06140425,2025-02-08 00:00:00,QSBX082502080175
KF 0416,BX14,UNIT BISNIS YOGYA,8904,QS,Retur Pembelian,271392,29853,301245,640011714,RE1112RT0614172N,2025-02-08 00:00:00,QSBX142502080208
KF. SIDOARUM,BX29,UNIT BISNIS YOGYA,8904,QS,Retur Pembelian,2026467,222911,2249378,640011715,RE1112TL06139465,2025-02-08 00:00:00,QSBX292502080054
KF KUSUMANEGARA,BX34,UNIT BISNIS YOGYA,8904,QS,Retur Pembelian,418000,45980,463980,640011716,RE11135N06141355,2025-02-08 00:00:00,QSBX342502080011
KF KUSUMANEGARA,BX34,UNIT BISNIS YOGYA,8904,QS,Retur Pembelian,256410,28205,284615,640011717,RE11135N06141364,2025-02-08 00:00:00,QSBX342502080018
KF KUSUMANEGARA,BX34,UNIT BISNIS YOGYA,8904,QS,Retur Pembelian,28080,3089,31169,640011720,RE11135N06141373,2025-02-08 00:00:00,QSBX342502080203
KF KUSUMANEGARA,BX34,UNIT BISNIS YOGYA,8904,QS,Retur Pembelian,56789,6247,63036,640011718,RE11135N06141391,2025-02-08 00:00:00,QSBX342502080072
KF KUSUMANEGARA,BX34,UNIT BISNIS YOGYA,8904,QS,Retur Pembelian,153690,16906,170596,640011719,RE11135N06141444,2025-02-08 00:00:00,QSBX342502080178
KF PALAGAN TENGAH,BX39,UNIT BISNIS YOGYA,8904,QS,Retur Pembelian,139250,15318,154568,640011723,RE1113F406141703,2025-02-08 00:00:00,QSBX392502080242
KF PALAGAN TENGAH,BX39,UNIT BISNIS YOGYA,8904,QS,Retur Pembelian,375584,41314,416898,640011721,RE1113F406141712,2025-02-08 00:00:00,QSBX392502080019
KF PALAGAN TENGAH,BX39,UNIT BISNIS YOGYA,8904,QS,Retur Pembelian,510056,56106,566162,640011722,RE1113F406141730,2025-02-08 00:00:00,QSBX392502080193
KF Purwomartani,BX41,UNIT BISNIS YOGYA,8904,QS,Retur Pembelian,1849200,203412,2052612,640011724,RE1113F106141807,2025-02-08 00:00:00,QSBX412502080194
KF.0207,BX07,UNIT BISNIS YOGYA,8904,QS,Retur Pembelian,456000,50160,506160,640012563,RE1112R906144486,2025-02-09 00:00:00,QSBX072502090039
